2454330.54640 18.885 0.053 4.27 591.0
2454331.54213 18.886 0.060 4.94 609.0
2454332.55612 18.982 0.060 4.36 654.0
2454333.47714 18.806 0.076 4.92 1102.0
2454338.54383 18.928 0.084 5.27 1061.0
2454339.53997 18.831 0.057 3.88 1003.0
2454340.47850 18.945 0.100 5.58 1245.0
2454341.54440 18.962 0.081 4.99 900.0
2454342.58047 18.895 0.064 4.32 793.0
2454343.56003 18.910 0.052 3.52 784.0
2454344.59010 18.911 0.064 3.99 782.0
2454345.55622 18.911 0.054 3.67 773.0
2454346.56179 18.818 0.078 5.98 821.0
2454347.57572 18.924 0.068 5.14 667.0
2454349.54444 18.971 0.056 4.16 572.0
2454350.60222 18.846 0.055 4.34 675.0
2454351.54973 18.836 0.054 4.28 656.0
2454353.56624 18.842 0.063 4.50 879.0
2454354.58559 18.979 0.071 5.13 711.0
2454355.60198 18.918 0.075 5.35 794.0
2454356.55053 18.948 0.069 4.90 704.0
2454358.56974 18.940 0.071 5.17 733.0
2454361.59586 18.965 0.096 5.75 1014.0
2454367.56005 18.952 0.078 4.74 1063.0
2454371.55921 18.859 0.061 3.91 1014.0
2454377.52469 19.015 0.072 4.54 830.0
2454380.60415 18.762 0.061 4.46 927.0
2454393.57199 18.826 0.066 4.36 989.0
2454505.86200 18.848 0.068 5.36 806.0
2454508.85415 18.764 0.050 4.73 683.0
2454511.89150 18.801 0.059 3.75 1112.0
2454514.85230 18.775 0.056 4.66 749.0
2454518.84192 18.775 0.069 5.22 967.0
2454521.87381 18.680 0.055 4.53 856.0
2454523.81467 18.620 0.066 5.41 1080.0
2454525.80674 18.501 0.064 4.17 2734.0
2454531.82261 18.048 0.037 5.82 800.0
2454534.78115 17.766 0.030 6.32 764.0
2454536.86240 17.241 0.015 4.27 700.0
2454538.78391 16.558 0.010 4.65 797.0
2454539.89740 16.595 0.009 4.38 607.0
2454540.76817 16.898 0.012 4.09 800.0
2454541.86517 17.291 0.014 4.06 647.0
2454542.82863 17.516 0.023 6.35 655.0
2454543.91674 17.784 0.033 4.35 1762.0
2454544.91412 17.873 0.029 4.18 1208.0
2454545.90077 18.065 0.029 4.57 675.0
2454546.81505 18.256 0.041 5.07 849.0
2454547.84605 18.170 0.035 4.78 894.0
2454548.91185 18.338 0.055 5.89 1007.0
2454550.90764 18.432 0.044 4.49 835.0
2454551.82778 18.354 0.041 4.26 850.0
2454556.80036 18.659 0.040 4.11 588.0
2454557.82338 18.779 0.059 5.53 640.0
2454558.79203 18.654 0.041 4.28 582.0
2454559.79059 18.749 0.048 4.58 548.0
2454560.79100 18.687 0.048 5.03 546.0
2454561.77992 18.819 0.045 3.77 596.0
2454564.78409 18.719 0.043 4.39 549.0
2454565.76867 18.726 0.041 4.02 595.0
2454566.76952 18.841 0.055 5.21 603.0
2454567.76848 18.850 0.055 4.88 604.0
2454568.79189 18.754 0.046 4.09 651.0
2454569.78772 18.674 0.048 5.26 588.0
2454570.77808 18.924 0.059 5.02 560.0
2454571.76876 18.850 0.066 5.61 660.0
2454572.79194 18.887 0.059 4.49 773.0
2454573.77958 18.864 0.048 3.79 690.0
2454574.78193 18.847 0.069 5.26 806.0
2454575.79071 18.979 0.073 4.66 833.0
2454577.87967 19.047 0.078 4.31 957.0
2454578.83330 18.879 0.081 5.67 926.0
2454583.78547 18.854 0.095 4.62 1945.0
2454585.69647 18.803 0.068 6.12 677.0
2454586.90152 18.979 0.071 4.66 849.0
2454587.65458 18.853 0.075 5.84 790.0
2454588.63451 18.780 0.059 5.08 806.0
2454589.79823 18.879 0.061 4.85 622.0
2454590.63533 18.931 0.096 6.60 814.0
2454591.79424 18.928 0.055 3.99 712.0
2454592.70591 18.771 0.057 4.67 894.0
2454593.69495 18.901 0.060 4.62 685.0
2454594.71623 18.967 0.069 5.39 683.0
2454595.70854 18.757 0.050 4.71 600.0
2454596.70053 18.831 0.057 5.08 627.0
2454597.72521 18.966 0.068 5.26 661.0
2454598.70125 18.861 0.044 3.93 505.0
2454599.67378 18.912 0.060 4.46 662.0
2454600.68614 18.913 0.050 4.09 588.0
2454601.68882 18.957 0.054 4.07 617.0
2454602.68118 18.827 0.049 3.81 748.0
2454603.90419 18.855 0.056 4.41 674.0
2454606.68913 18.800 0.054 3.65 1111.0
2454610.79246 18.939 0.103 3.71 2822.0
2454611.66809 18.854 0.059 4.15 761.0
2454611.85896 18.857 0.060 3.98 958.0
2454612.69251 18.856 0.059 4.02 934.0
2454615.83505 18.855 0.066 5.22 752.0
2454616.65094 18.885 0.054 4.50 593.0
2454617.75064 18.842 0.056 4.62 650.0
2454618.69187 18.846 0.053 4.44 651.0
2454622.85064 18.893 0.071 5.11 768.0
2454623.71224 18.875 0.054 4.49 617.0
2454624.63381 18.908 0.082 6.12 747.0
2454625.55441 18.869 0.082 6.39 770.0
2454626.66904 18.765 0.069 6.60 600.0
2454627.60797 18.813 0.060 5.08 630.0
2454628.60997 18.867 0.066 5.50 662.0
2454629.67470 18.890 0.049 3.87 561.0
2454630.60821 18.830 0.051 4.11 669.0
2454631.63319 18.831 0.049 4.25 613.0
2454632.62000 18.889 0.057 4.52 721.0
2454633.61356 18.824 0.062 4.54 859.0
2454638.79747 18.873 0.061 4.10 877.0
2454639.61854 18.831 0.060 4.31 904.0
2454640.63542 18.836 0.062 5.21 632.0
2454641.71792 19.004 0.064 4.63 670.0
2454642.63401 18.883 0.055 4.65 587.0
2454643.60015 18.849 0.064 5.64 613.0
2454644.66151 18.776 0.064 5.87 593.0
2454645.57394 18.874 0.074 5.45 799.0
2454646.57047 18.884 0.051 3.82 693.0
2454647.56410 19.003 0.077 4.60 906.0
2454648.56851 18.882 0.064 4.16 765.0
2454649.57062 18.931 0.064 4.86 659.0
2454650.60331 18.894 0.065 4.83 769.0
2454651.57480 18.955 0.065 4.24 781.0
2454652.54761 18.906 0.073 4.77 959.0
2454653.54155 18.980 0.093 6.23 877.0
2454654.58075 18.953 0.072 5.33 714.0
2454655.54140 18.837 0.067 4.80 957.0
2454656.54335 18.861 0.063 4.51 774.0
2454658.70205 18.918 0.086 6.13 770.0
2454660.65477 18.825 0.057 4.51 805.0
2454661.53143 18.843 0.059 3.74 1153.0
2454665.69917 18.787 0.067 3.82 1445.0
2454666.60447 18.797 0.063 4.25 1059.0
2454670.66938 18.733 0.056 5.21 665.0
2454671.71659 18.997 0.070 5.21 627.0
2454672.55033 18.804 0.047 4.00 623.0
2454674.55623 18.896 0.064 4.81 671.0
2454677.53288 18.886 0.065 5.08 706.0
2454678.64909 18.928 0.053 4.09 545.0
2454681.47894 18.914 0.059 4.10 780.0
2454682.52256 18.828 0.055 4.19 690.0
2454683.56107 18.919 0.071 5.23 734.0
2454684.58033 18.858 0.059 4.12 755.0
2454685.54476 18.934 0.067 4.66 719.0
2454686.54573 18.970 0.068 4.72 712.0
2454687.54573 18.976 0.069 4.82 658.0
2454688.53897 18.912 0.062 4.34 713.0
2454694.48887 18.796 0.089 6.68 915.0
2454697.54255 18.976 0.072 5.24 684.0
2454698.55143 18.844 0.049 3.98 634.0
2454699.56323 18.903 0.075 5.31 753.0
2454700.56400 19.042 0.068 4.40 684.0
2454701.54690 18.884 0.069 5.33 718.0
2454702.56180 18.930 0.065 5.29 611.0
2454703.62917 18.993 0.076 5.71 634.0
2454705.61313 18.905 0.067 5.05 677.0
2454707.65832 18.963 0.071 5.34 647.0
2454709.55709 18.944 0.087 5.88 746.0
2454710.59766 18.639 0.053 4.92 754.0
2454716.62992 18.959 0.106 6.27 1132.0
2454721.54784 19.003 0.103 6.02 978.0
2454724.55473 18.810 0.065 4.41 995.0
2454725.58231 18.816 0.081 5.24 1121.0
2454730.61681 18.843 0.069 5.29 780.0
2454734.59850 18.766 0.060 6.51 538.0
2454739.52949 19.047 0.089 5.87 763.0
2454743.59102 19.021 0.099 6.17 756.0
2454748.53462 18.818 0.088 6.03 995.0
2454754.50997 18.769 0.073 4.50 1237.0
2454758.55514 18.953 0.093 5.30 1024.0
2454874.86890 18.764 0.062 5.07 910.0
2454878.82894 18.743 0.081 5.51 1291.0
2454884.89598 18.941 0.069 5.16 869.0
